39, 0, 512, 538.597, 0.388, Job: 0 ClusterQuery 0: 271 bombings boulder homes photo australia ## ClusterQuery 1: 922 bigwet river prayforboston warning wildfire ## ClusterQuery 2: 365 praying bostonmarathon bombing via emergency ## 
799, 0, 512, 528.704, 0.388, Job: 0 ClusterQuery 0: 455 earth nhl season ## ClusterQuery 1: 238 win ## ClusterQuery 2: 45 max pl b8f ## ClusterQuery 3: 367 program church ## ClusterQuery 4: 374 sale ## 
799, 1, 512, 710.579, 0.522, Job: 1 ClusterQuery 0: 646 using program win ## ClusterQuery 1: 384 church christians christian ## ClusterQuery 2: 374 sale ## ClusterQuery 3: 47 max ax pl ## ClusterQuery 4: 516 nhl earth hockey ## 
799, 2, 512, 627.610, 0.494, Job: 2 ClusterQuery 0: 452 program using ## ClusterQuery 1: 374 sale ## ClusterQuery 2: 271 season nhl ## ClusterQuery 3: 457 earth christians church ## ClusterQuery 4: 47 max ax pl ## 
799, 0, 512, 672.897, 0.747, Job: 0 ClusterQuery 0: 50 station orbit ## ClusterQuery 1: 66 hockey nhl ## ClusterQuery 2: 70 windows ## ClusterQuery 3: 77 god christ jesus ## ClusterQuery 4: 60 sale ## 
799, 0, 512, 692.393, 0.759, Job: 0 ClusterQuery 0: 76 players nhl hockey ## ClusterQuery 1: 50 orbit station ## ClusterQuery 2: 70 windows ## ClusterQuery 3: 60 sale ## ClusterQuery 4: 77 christ god jesus ## 
799, 0, 512, 692.393, 0.759, Job: 0 ClusterQuery 0: 60 sale ## ClusterQuery 1: 77 christ god jesus ## ClusterQuery 2: 76 hockey players nhl ## ClusterQuery 3: 50 station orbit ## ClusterQuery 4: 70 windows ## 
999, 0, 512, 178.818, 0.768, Job: 0 ClusterQuery 0: 70 windows windows ## ClusterQuery 1: 54 orbit mars orbit station ## ClusterQuery 2: 76 players hockey nhl ## ClusterQuery 3: 60 sale sale ## ClusterQuery 4: 79 god jesus christ christians ## 
1399, 0, 512, 8.707, 0.538, Job: 0 ClusterQuery 0: 103 christians mars programs god ## ClusterQuery 1: 75 around station around ## ClusterQuery 2: 41 nhl nhl ## ClusterQuery 3: 76 power file file ## ClusterQuery 4: 60 sale sale sale ## 
1399, 1, 512, 304.782, 0.675, Job: 1 ClusterQuery 0: 60 sale ## ClusterQuery 1: 37 high ## ClusterQuery 2: 67 christians christ jesus ## ClusterQuery 3: 70 windows windows ## ClusterQuery 4: 61 players hockey ## 
1399, 2, 512, 321.213, 0.716, Job: 2 ClusterQuery 0: 70 windows windows ## ClusterQuery 1: 60 sale ## ClusterQuery 2: 33 orbit ## ClusterQuery 3: 66 nhl hockey ## ClusterQuery 4: 73 christians jesus god ## 
1399, 0, 768, 237.116, 0.756, Job: 0 ClusterQuery 0: 70 windows ## ClusterQuery 1: 66 nhl hockey ## ClusterQuery 2: 60 sale sale ## ClusterQuery 3: 77 god jesus christ ## ClusterQuery 4: 70 orbit orbit nasa center ## 
1399, 1, 768, 315.694, 0.702, Job: 1 ClusterQuery 0: 66 hockey nhl ## ClusterQuery 1: 55 shuttle orbit center orbit ## ClusterQuery 2: 70 windows ## ClusterQuery 3: 55 christ christians ## ClusterQuery 4: 60 sale ## 
1399, 2, 768, 331.419, 0.734, Job: 2 ClusterQuery 0: 79 god christians christ jesus ## ClusterQuery 1: 38 orbit mars ## ClusterQuery 2: 60 sale ## ClusterQuery 3: 66 hockey nhl ## ClusterQuery 4: 70 windows windows ## 
1399, 0, 896, 7.316, 0.484, Job: 0 ClusterQuery 0: 95 christ sale sale ## ClusterQuery 1: 111 power second hockey ## ClusterQuery 2: 67 please please please ## ClusterQuery 3: 123 windows god windows ## ClusterQuery 4: 74 orbit orbit jesus ## 
2399, 0, 640, 228.328, 0.737, Job: 0 ClusterQuery 0: 77 christ jesus god god ## ClusterQuery 1: 60 sale ## ClusterQuery 2: 54 players nhl ## ClusterQuery 3: 70 orbit center nasa orbit ## ClusterQuery 4: 70 windows ## 
19, 0, 512, 1.270, 0.413, Job: 0 ClusterQuery 0: 160 again first science ## ClusterQuery 1: 172 true may sale sale ## ClusterQuery 2: 152 please high north jesus ## ClusterQuery 3: 191 used research question windows ## ClusterQuery 4: 191 right point year please ## 
19, 0, 512, 1.408, 0.447, Job: 0 ClusterQuery 0: 92 called lunar called life ## ClusterQuery 1: 135 jesus nasa name access ## ClusterQuery 2: 143 game sale send north ## ClusterQuery 3: 219 good go high please ## ClusterQuery 4: 203 really shuttle first windows ## 
19, 0, 512, 1.326, 0.468, Job: 0 ClusterQuery 0: 130 sale flight sale great ## ClusterQuery 1: 152 windows system play ## ClusterQuery 2: 74 launch lunar hockey ## ClusterQuery 3: 116 information name jesus ## ClusterQuery 4: 168 every going using send ## 
19, 0, 512, 1.512, 0.506, Job: 0 ClusterQuery 0: 139 team sale second sale ## ClusterQuery 1: 115 power station jesus christ ## ClusterQuery 2: 121 christians again own ## ClusterQuery 3: 142 file windows problem orbit ## ClusterQuery 4: 160 game good again ## 
19, 0, 512, 1.384, 0.394, Job: 0 ClusterQuery 0: 189 even computer north called ## ClusterQuery 1: 146 problem sale power sale ## ClusterQuery 2: 95 give faq games games ## ClusterQuery 3: 176 high list apr go ## ClusterQuery 4: 146 work something something around ## 
19, 0, 512, 1.602, 0.453, Job: 0 ClusterQuery 0: 123 sale technology christians ## ClusterQuery 1: 93 book great ## ClusterQuery 2: 64 team players team ## ClusterQuery 3: 125 high file why ## ClusterQuery 4: 132 work apr research ## 
499, 0, 512, 192.902, 0.645, Job: 0 ClusterQuery 0: 68 jesus jesus god ## ClusterQuery 1: 37 high ## ClusterQuery 2: 44 hockey hockey ## ClusterQuery 3: 70 windows ## ClusterQuery 4: 60 sale ## 
699, 0, 512, 84.489, 0.653, Job: 0 ClusterQuery 0: 60 sale ## ClusterQuery 1: 80 hockey players mars ## ClusterQuery 2: 77 jesus christ god ## ClusterQuery 3: 37 high ## ClusterQuery 4: 115 file windows technology ## 
699, 0, 512, 653.711, 0.735, Job: 0 ClusterQuery 0: 60 sale ## ClusterQuery 1: 68 jesus god ## ClusterQuery 2: 66 hockey nhl ## ClusterQuery 3: 70 windows ## ClusterQuery 4: 50 orbit station ## 
999, 0, 512, 7.862, 0.500, Job: 0 ClusterQuery 0: 133 god players power christians ## ClusterQuery 1: 128 sale hockey team sale ## ClusterQuery 2: 74 orbit orbit nhl ## ClusterQuery 3: 105 technology windows windows ## ClusterQuery 4: 67 please ## 
999, 0, 512, 13.764, 0.573, Job: 0 ClusterQuery 0: 92 data windows windows ## ClusterQuery 1: 71 games high high ## ClusterQuery 2: 98 sale sale dc period ## ClusterQuery 3: 99 lindros mission christian god ## ClusterQuery 4: 99 nhl orbit hockey orbit ## 
999, 0, 512, 680.621, 0.752, Job: 0 ClusterQuery 0: 70 windows ## ClusterQuery 1: 50 station orbit ## ClusterQuery 2: 72 christians god christ ## ClusterQuery 3: 60 sale ## ClusterQuery 4: 76 hockey players nhl ## 
999, 0, 512, 248.054, 0.538, Job: 0 ClusterQuery 0: 16 biggest ## ClusterQuery 1: 39 service shuttle ## ClusterQuery 2: 70 windows ## ClusterQuery 3: 44 hockey hockey ## ClusterQuery 4: 68 bible christians god ## 
999, 0, 512, 670.964, 0.724, Job: 0 ClusterQuery 0: 52 center orbit ## ClusterQuery 1: 60 sale ## ClusterQuery 2: 66 hockey nhl ## ClusterQuery 3: 70 windows ## ClusterQuery 4: 77 christ god jesus ## 
999, 0, 512, 25.235, 0.560, Job: 0 ClusterQuery 0: 48 power ## ClusterQuery 1: 88 windows windows satellite ## ClusterQuery 2: 63 hockey shuttle hockey ## ClusterQuery 3: 63 christians god god ## ClusterQuery 4: 107 sale sale orbit flight ## 
999, 0, 512, 47.071, 0.614, Job: 0 ClusterQuery 0: 28 launch shuttle ## ClusterQuery 1: 70 windows ## ClusterQuery 2: 44 hockey ## ClusterQuery 3: 60 sale sale sale ## ClusterQuery 4: 66 jesus man ## 
999, 0, 512, 1106.724, 0.568, Job: 0 ClusterQuery 0: 35 christ christ christ christ ## ClusterQuery 1: 54 players players nhl players ## ClusterQuery 2: 37 orbit planetary orbit orbit ## ClusterQuery 3: 60 sale sale sale sale ## ClusterQuery 4: 31 file file file file ## 
999, 0, 512, 32.223, 0.674, Job: 0 ClusterQuery 0: 70 windows windows windows windows ## ClusterQuery 1: 33 orbit ## ClusterQuery 2: 55 christians christ christ ## ClusterQuery 3: 60 sale sale sale ## ClusterQuery 4: 54 players nhl players ## 
999, 0, 512, 41.811, 0.630, Job: 0 ClusterQuery 0: 41 nhl nhl nhl ## ClusterQuery 1: 60 sale ## ClusterQuery 2: 70 windows windows windows ## ClusterQuery 3: 33 orbit orbit orbit ## ClusterQuery 4: 41 jesus jesus jesus ## 
999, 0, 512, 32.434, 0.655, Job: 0 ClusterQuery 0: 60 sale ## ClusterQuery 1: 41 nhl ## ClusterQuery 2: 33 orbit ## ClusterQuery 3: 70 windows ## ClusterQuery 4: 55 christ jesus ## 
999, 0, 512, 16.407, 0.688, Job: 0 ClusterQuery 0: 54 players nhl ## ClusterQuery 1: 70 windows ## ClusterQuery 2: 60 sale ## ClusterQuery 3: 38 mars orbit ## ClusterQuery 4: 55 christ jesus ## 
999, 0, 512, 17.409, 0.693, Job: 0 ClusterQuery 0: 60 sale ## ClusterQuery 1: 67 christ christians jesus ## ClusterQuery 2: 54 nhl players ## ClusterQuery 3: 33 orbit ## ClusterQuery 4: 70 windows ## 
999, 0, 512, 1.131, 0.659, Job: 0 ClusterQuery 0: 70 windows windows windows ## ClusterQuery 1: 60 sale sale ## ClusterQuery 2: 63 god christians god ## ClusterQuery 3: 103 nasa game hockey ## ClusterQuery 4: 33 orbit orbit ## 
999, 0, 512, 17.409, 0.693, Job: 0 ClusterQuery 0: 54 nhl players ## ClusterQuery 1: 70 windows ## ClusterQuery 2: 33 orbit ## ClusterQuery 3: 60 sale ## ClusterQuery 4: 67 christ christians jesus ## 
1199, 0, 640, 17.409, 0.693, Job: 0 ClusterQuery 0: 67 jesus christ christians ## ClusterQuery 1: 60 sale ## ClusterQuery 2: 70 windows ## ClusterQuery 3: 33 orbit ## ClusterQuery 4: 54 players nhl ## 
999, 0, 640, 17.409, 0.693, Job: 0 ClusterQuery 0: 54 nhl players ## ClusterQuery 1: 67 jesus christians christ ## ClusterQuery 2: 60 sale ## ClusterQuery 3: 33 orbit ## ClusterQuery 4: 70 windows ## 
999, 0, 640, 688.037, 0.736, Job: 0 ClusterQuery 0: 76 hockey players nhl ## ClusterQuery 1: 52 center orbit ## ClusterQuery 2: 60 sale ## ClusterQuery 3: 77 jesus god christ ## ClusterQuery 4: 70 windows ## 
999, 0, 640, 692.393, 0.759, Job: 0 ClusterQuery 0: 60 sale ## ClusterQuery 1: 77 god christ jesus ## ClusterQuery 2: 70 windows ## ClusterQuery 3: 76 players hockey nhl ## ClusterQuery 4: 50 orbit station ## 
999, 0, 640, 802.031, 0.467, Job: 0 ClusterQuery 0: 762 theory method flow library ## ClusterQuery 1: 147 computer ## ClusterQuery 2: 413 study cells patients ## ClusterQuery 3: 265 retrieval algorithm ## 
999, 0, 512, 862.128, 0.523, Job: 0 ClusterQuery 0: 166 algorithm ## ClusterQuery 1: 570 flow boundary given ## ClusterQuery 2: 292 library cells ## ClusterQuery 3: 282 computer patients ## 
